tweet,date,city,user_location,place,coordinates,id,link
#NoticiasCapital | Claudia López informó que trabaja en la implementación de un programa de formación educativa para menores en la señal TDT de Capital. Aquí más detalles → https://t.co/P5Y8zyiZuf,2020-11-08 05:00:00,Bogota,"Bogotá, Colombia",,,1325302025312219136,https://twitter.com/i/web/status/1325302025312219136
Claudia López y los políticos xenófobos | La Pulla | https://t.co/o6Qvm5TW4j a través de @YouTube,2020-11-08 04:59:36,Bogota,Bogota,,,1325301926569930753,https://twitter.com/i/web/status/1325301926569930753
#NoticiasCapital | La alcaldesa Claudia López habló sobre la sanción de estos proyectos y reiteró que el Plan Marshall hace parte del proceso de reactivación económica que tendrá la ciudad. → https://t.co/nAjY2IFs7h,2020-11-08 04:00:00,Bogota,"Bogotá, Colombia",,,1325286927654920193,https://twitter.com/i/web/status/1325286927654920193
"@ClaudiaLopez Como? Lideresa, Mentira, odio, Populismo, autoritarismo, si le añadimos arrogancia, doblecara, incapacidad de trabajo en equipo, oportunismo, cinismo y otras ""cualidades', tendremos una Claudia López o un @petrogustavo",2020-11-08 03:58:21,Bogota,Bogota Colombia,,,1325286511949062144,https://twitter.com/i/web/status/1325286511949062144
"Critican a Claudia López por nuevo comentario contra los venezolanos
https://t.co/gcURTZBt1A https://t.co/589hAntpuv",2020-11-08 03:40:03,Bogota,Bogotá,,,1325281903629512705,https://twitter.com/i/web/status/1325281903629512705
"Claudia lopez corrupta, le vendió la consulta anticorrupción al matarife por la alcaldía y seguir con los torcidos del bandido Peñalosa, el metro subterráneo ya tenia estudios para iniciar obras https://t.co/ttEeS8Q8so",2020-11-08 03:07:54,Bogota,BOGOTA/COLOMBIA,,,1325273816021528577,https://twitter.com/i/web/status/1325273816021528577
@ClaudiaLopez Cállate estúpida Claudia López dedíquese a darle seguridad a los bogotanos que estamos en manos del hampa,2020-11-08 02:28:12,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='008db04b585e0046', url='https://api.twitter.com/1.1/geo/id/008db04b585e0046.json', place_type='city', name='Cogua', full_name='Cogua, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.0608640017796, 5.01308099855038], [-73.9213389964621, 5.01308099855038], [-73.9213389964621, 5.15388399811263], [-74.0608640017796, 5.15388399811263]]]), attributes={})",,1325263824514125824,https://twitter.com/i/web/status/1325263824514125824
"@juli_sinfiltro 🤔 no sé, no estaría seguro de eso. La vicepresidenta electa, es la Claudia López de allá.",2020-11-08 02:25:54,Bogota,Bogota,,,1325263244072771588,https://twitter.com/i/web/status/1325263244072771588
"Amigos, si uds trinan cómo este señor, por favor, cierren Twitter. 

@CarlosCarrilloA ha sido un concejal coherente, haciendo oposición respetuosa al gobierno nefasto de Claudia López, incluso, yendo en contra de su propio partido, priorizando lo mejor para Bogotá. https://t.co/bpxgaEkn6w",2020-11-08 01:44:13,Bogota,Bogotà,,,1325252757092233216,https://twitter.com/i/web/status/1325252757092233216
@bogotamuyfirme @brigadier_mayor @ClaudiaLopez Es que claudia lopez tiene que defenderlos jajaja,2020-11-08 01:37:26,Bogota,"Manizales, Colombia",,,1325251050056667137,https://twitter.com/i/web/status/1325251050056667137
"@ELTIEMPO Cuando se habla de “agenda comun” y recibe felicitaciones de JM santos, Claudia Lopez y el clan Soros entre otros perversos personajes y la cereza del pastel es que el presidente se suba al mismo bus quiere decir que estamos en el peor de los escenarios...",2020-11-08 01:25:25,Bogota,Bogota-Colombia,,,1325248024185081857,https://twitter.com/i/web/status/1325248024185081857
"Que Claudia López en su condición de lesbiana este discriminando a los venezolanos es inconsecuente y detestable. En estás  ""culturas"" las comunidades LGBTI no han sido más que maltratadas, discriminadas y desconocidas, se esperaría de ella inclusión y mas inclusión.",2020-11-08 00:51:19,Bogota,"Bogotá D, C.","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0030b82f35c6536d', url='https://api.twitter.com/1.1/geo/id/0030b82f35c6536d.json', place_type='city', name='Silvania', full_name='Silvania, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.4696340033063, 4.34309200160723], [-74.3170219976459, 4.34309200160723], [-74.3170219976459, 4.49045400342361], [-74.4696340033063, 4.49045400342361]]]), attributes={})",,1325239440533577731,https://twitter.com/i/web/status/1325239440533577731
"@NoticiasRCN Alcaldesa Claudia López y su ""gabinete"" está convirtiendo la ciudad de Bogotá en todo un desorden todo lo hacen improvisado despropósito total se deteriora la metrópoli: inseguridad, desempleo, basuras, microtrafico, corrupción, obras inconclusas, trancones, absoluto desgobierno.",2020-11-08 00:46:19,Bogota,"Bogotá, D.C., Colombia","Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325238183307735040,https://twitter.com/i/web/status/1325238183307735040
"Claudia López piensa que eligieron a Biden y desde hoy el presidente no es Trump. Definitivamente con tal de trinar, no sabe q idiotez escribir en vez de gobernar y ajustar la seguridad de Bogotá. https://t.co/zC0rLkWVRE",2020-11-08 00:40:21,Bogota,Rumanía,"Place(_api=<tweepy.api.API object at 0x0000022EE8103D90>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022EE8103D90>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325236681688158210,https://twitter.com/i/web/status/1325236681688158210
"Aunque en campaña y durante los primeros meses dijo que no, la alcaldesa Claudia López anunció esta semana que ahora sí construirá la troncal, aunque será diferente a la que dejó proyectada Enrique Peñalosa. ¿Qué cambios deberá hacer para llevarla a cabo?
https://t.co/MF2IhwTAYt",2020-11-08 00:35:02,Bogota,"Bogotá, Colombia",,,1325235345118605312,https://twitter.com/i/web/status/1325235345118605312
"@ClaudiaLopez La alcaldesa Claudia López se está describiendo a si misma en su reino.

Le recuerdo que Trump todavía es presidente de Estados Unidos hasta que entregué el cargo. Es decir hay un presidente y un presidente electo",2020-11-08 00:26:10,Bogota,Bogotá -  Colombia,,,1325233114113847297,https://twitter.com/i/web/status/1325233114113847297
